image,mask,set
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201089-114623.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201089-114623.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201593-117765.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201593-117765.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_292_20170129_633933_155643-149678.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_292_20170129_633933_155643-149678.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154750-150528.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154750-150528.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_294_20170202_635294_154273-150988.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_294_20170202_635294_154273-150988.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_230_20160805_587662_200922-117982.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_230_20160805_587662_200922-117982.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200922-118407.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200922-118407.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201063-115004.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201063-115004.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200886-118802.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200886-118802.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_288_277_20161013_606720_147924-142218.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_288_277_20161013_606720_147924-142218.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200397-118999.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200397-118999.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_291_20170129_633948_155832-149446.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_291_20170129_633948_155832-149446.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_395_234_20160805_587710_202731-119814.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_395_234_20160805_587710_202731-119814.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_226_20160805_587658_200801-115832.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_226_20160805_587658_200801-115832.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200456-118371.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200456-118371.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155677-149535.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155677-149535.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200533-119006.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200533-119006.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201431-118522.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201431-118522.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_232_20160805_587638_199960-118983.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_232_20160805_587638_199960-118983.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_221_20160805_587653_200823-113446.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_221_20160805_587653_200823-113446.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155781-149873.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155781-149873.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_232_20160805_587638_200165-118983.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_232_20160805_587638_200165-118983.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200846-118770.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200846-118770.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_229_20160805_587648_200429-117708.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_229_20160805_587648_200429-117708.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200805-118292.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200805-118292.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200962-118378.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200962-118378.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201545-118286.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201545-118286.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201506-118061.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201506-118061.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201020-118561.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201020-118561.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_201071-116442.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_201071-116442.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_294_285_20170129_633837_150796-146379.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_294_285_20170129_633837_150796-146379.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201454-117830.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201454-117830.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200667-118199.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200667-118199.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201222-118310.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201222-118310.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_200860-114532.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_200860-114532.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201121-115164.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201121-115164.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201124-114722.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201124-114722.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_293_291_20170129_633835_150125-149387.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_293_291_20170129_633835_150125-149387.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201057-118462.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201057-118462.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_221_20160805_587653_201014-113304.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_221_20160805_587653_201014-113304.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/18-151530-147126.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/18-151530-147126.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201587-118537.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201587-118537.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_201976-118420.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_201976-118420.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201497-117997.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201497-117997.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201548-118146.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201548-118146.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200521-118329.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200521-118329.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201038-118409.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201038-118409.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201064-118666.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201064-118666.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_226_20160805_587658_200897-115955.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_226_20160805_587658_200897-115955.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200747-119275.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200747-119275.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_294_20170202_635294_154218-150585.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_294_20170202_635294_154218-150585.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200664-118762.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200664-118762.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201442-118031.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201442-118031.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200828-118812.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200828-118812.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_292_20170129_633933_155325-149862.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_292_20170129_633933_155325-149862.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201340-118360.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201340-118360.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202200-118624.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202200-118624.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202225-118985.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202225-118985.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_292_277_20170202_635082_149588-141939.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_292_277_20170202_635082_149588-141939.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200392-119041.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200392-119041.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200942-118603.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200942-118603.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200944-118375.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200944-118375.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_231_20160805_587637_200125-118448.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_231_20160805_587637_200125-118448.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155671-149880.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155671-149880.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154794-150511.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154794-150511.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_293_20170129_633902_154435-150282.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_293_20170129_633902_154435-150282.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_297_287_20170129_633849_152250-147143.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_297_287_20170129_633849_152250-147143.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154838-150847.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154838-150847.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_294_288_20170129_633836_150834-147898.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_294_288_20170129_633836_150834-147898.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_395_233_20160805_587709_202405-119388.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_395_233_20160805_587709_202405-119388.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200539-118961.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200539-118961.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202034-118601.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202034-118601.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_295_20170202_635301_154902-151486.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_295_20170202_635301_154902-151486.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_233_20160805_587652_200551-119334.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_233_20160805_587652_200551-119334.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_233_20160805_587652_200511-119432.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_233_20160805_587652_200511-119432.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_288_278_20161013_606722_147942-142367.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_288_278_20161013_606722_147942-142367.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201223-118476.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201223-118476.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201134-114481.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201134-114481.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_225_20160805_587671_201512-115411.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_225_20160805_587671_201512-115411.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/18-151625-144851.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/18-151625-144851.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200613-118507.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200613-118507.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_292_20170129_633933_155236-149783.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_292_20170129_633933_155236-149783.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155697-149920.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155697-149920.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202235-119282.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202235-119282.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202123-119209.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202123-119209.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_225_20160805_587671_201519-115504.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_225_20160805_587671_201519-115504.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202097-118830.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202097-118830.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201325-118706.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201325-118706.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_230_20160805_587662_200820-118025.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_230_20160805_587662_200820-118025.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154654-150494.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154654-150494.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200194-118859.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200194-118859.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/18-153139-143956.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/18-153139-143956.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200618-118149.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200618-118149.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_226_20160805_587672_201621-115723.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_226_20160805_587672_201621-115723.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201154-118530.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201154-118530.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154764-150442.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154764-150442.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200871-118559.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200871-118559.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200813-118837.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200813-118837.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201666-118118.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201666-118118.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200272-119171.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200272-119171.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201006-114355.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201006-114355.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154627-150616.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154627-150616.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201036-118425.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201036-118425.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154767-150590.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154767-150590.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154709-150545.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154709-150545.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_200789-116321.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_200789-116321.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_200932-114641.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_200932-114641.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201188-118465.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201188-118465.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200993-118836.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200993-118836.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200192-119177.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200192-119177.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202186-119107.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202186-119107.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201664-118079.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201664-118079.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200236-118235.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200236-118235.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_201961-118417.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_201961-118417.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200310-118776.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200310-118776.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200597-119021.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200597-119021.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_291_20170129_633932_155440-149448.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_291_20170129_633932_155440-149448.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200713-118469.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200713-118469.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201000-118734.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201000-118734.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_233_20160805_587652_200533-119469.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_233_20160805_587652_200533-119469.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201563-118030.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201563-118030.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201172-115041.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201172-115041.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200682-118874.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200682-118874.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_289_278_20161013_606765_148044-142827.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_289_278_20161013_606765_148044-142827.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202228-119077.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202228-119077.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201126-118573.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201126-118573.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200862-118908.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200862-118908.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200601-118875.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200601-118875.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_200954-114363.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_200954-114363.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200364-119030.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200364-119030.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200611-118766.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200611-118766.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201156-114888.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201156-114888.png,tr
